Pixel,  Wavelength(nm)
01, 1542.472, 4301.897
02, 1543.271, 65869.958
2014_11_24 18_50_12
2014_11_24 18_50_12
0
2014_11_24 18_50_12
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.475, 4294.346
02, 1543.271, 65869.958
2014_11_24 18_50_12
2014_11_24 18_50_12
0
2014_11_24 18_50_13
第1组数据：
Peak Count: 2
Peak#, Peak Pixel, Peak Power
01, 1542.473, 4283.429
02, 1543.271, 65869.958
2014_11_24 18_50_13
2014_11_24 18_50_13
0
