Integration Time: 500 us
Line Rate: 1600 Hz
Load Calibration Data Successfully
Pixel,  Wavelength(nm)
1543.067,    29068
1543.167,    64539
1543.267,    65877
1543.365,    64190
1543.465,    66036
1543.564,    16605
1543.662,    8649
1543.762,    4869
1543.860,    4265
1543.960,    3981
1544.059,    3875
1544.157,    3804
1544.257,    3690
1544.357,    3636
1544.455,    3586
1544.554,    3524
1544.653,    3483
1544.751,    3482
1544.850,    3500
1544.948,    3537
1545.047,    3539
1545.146,    3537
1545.243,    3502
1545.344,    3472
1545.442,    3428
1545.541,    3446
1545.640,    3623
1545.737,    3581
1545.836,    3492
1545.935,    3457
1546.031,    3433
1546.130,    3418
1546.228,    3426
1546.326,    3411
1546.426,    3384
1546.523,    3356
1546.621,    3401
1546.720,    3404
1546.816,    3407
1546.914,    3388
1547.013,    3391
1547.109,    3378
1547.209,    3401
1547.306,    3380
1547.403,    3416
1547.503,    3377
1547.599,    3413
1547.697,    3371
1547.795,    3365
1547.891,    3366
1547.989,    3376
1548.087,    3362
1548.184,    3381
1548.282,    3370
1548.380,    3409
1548.477,    3399
1548.575,    3366
1548.671,    3338
1548.769,    3356
1548.867,    3352
1548.963,    3361
1549.060,    3365
1549.157,    3365
1549.254,    3355
1549.352,    3368
1549.448,    3368
1549.545,    3374
1549.643,    3347
1549.738,    3363
1549.836,    3330
1549.934,    3347
1550.029,    3336
1550.126,    3332
1550.223,    3339
1550.319,    3359
1550.416,    3322
1550.512,    3359
1550.609,    3335
1550.707,    3348
1550.802,    3332
1550.898,    3352
1550.995,    3336
1551.090,    3342
1551.187,    3338
1551.284,    3360
1551.379,    3344
1551.477,    3349
1551.572,    3323
1551.669,    3336
1551.766,    3330
1551.861,    3356
1551.957,    3354
1552.054,    3337
1552.148,    3327
1552.244,    3338
1552.341,    3342
1552.435,    3361
1552.532,    3339
1552.628,    3358
1552.723,    3317
1552.820,    3358
1552.916,    3335
1553.012,    3328
1553.107,    3332
1553.201,    3359
1553.297,    3348
1553.393,    3336
1553.487,    3309
1553.583,    3328
1553.679,    3326
1553.773,    3330
1553.869,    3320
1553.965,    3329
1554.060,    3286
1554.156,    3305
1554.250,    3318
1554.345,    3326
1554.442,    3309
1554.536,    3321
1554.631,    3284
1554.727,    3299
1554.821,    3308
1554.916,    3311
1555.012,    3292
1555.105,    3315
1555.201,    3300
1555.296,    3302
1555.389,    3313
1555.484,    3299
1555.579,    3307
1555.674,    3303
1555.770,    3304
1555.864,    3328
1555.959,    3302
1556.054,    3321
1556.147,    3284
1556.242,    3304
1556.336,    3290
1556.430,    3321
1556.524,    3289
1556.619,    3300
1556.712,    3295
1556.807,    3299
1556.901,    3309
1556.995,    3311
1557.090,    3297
1557.184,    3313
1557.277,    3305
1557.373,    3318
1557.467,    3304
1557.560,    3314
1557.655,    3296
1557.747,    3310
1557.841,    3299
1557.937,    3312
1558.029,    3295
1558.123,    3292
1558.218,    3282
1558.310,    3305
1558.403,    3284
1558.498,    3306
1558.591,    3308
1558.685,    3324
1558.779,    3283
1558.872,    3298
1558.966,    3298
1559.060,    3316
1559.152,    3295
1559.246,    3296
1559.339,    3287
1559.431,    3306
1559.525,    3295
1559.618,    3321
1559.711,    3294
1559.805,    3308
1559.897,    3286
1559.991,    3308
1560.084,    3308
1560.177,    3304
1560.270,    3297
1560.363,    3311
1560.455,    3290
1560.549,    3333
1560.642,    3294
1560.733,    3325
1560.827,    3299
1560.920,    3314
1561.012,    3304
1561.105,    3313
1561.198,    3316
1561.289,    3321
1561.382,    3290
1561.474,    3316
1561.567,    3299
1561.660,    3310
1561.752,    3288
1561.844,    3311
1561.937,    3286
1562.030,    3307
1562.122,    3307
1562.214,    3299
1562.306,    3278
1562.397,    3295
1562.490,    3284
1562.582,    3289
1562.674,    3289
1562.766,    3298
1562.859,    3271
1562.950,    3292
1563.043,    3284
1563.135,    3293
1563.226,    3281
1563.317,    3285
1563.409,    3291
1563.500,    3265
1563.592,    3281
1563.684,    3290
1563.776,    3281
1563.868,    3287
1563.959,    3278
1564.050,    3282
1564.142,    3266
1564.234,    3281
1564.324,    3267
1564.416,    3265
1564.508,    3275
1564.598,    3274
1564.690,    3264
1564.782,    3283
1564.872,    3275
1564.964,    3251
1565.055,    3260
1565.146,    3281
1565.238,    3285
1565.328,    3271
1565.419,    3254
1565.510,    3287
1565.601,    3268
1565.691,    3284
1565.783,    3277
1565.873,    3286
1565.964,    3256
1566.056,    3282
1566.146,    3276
1566.236,    3284
1566.327,    3271
1566.417,    3266
1566.507,    3268
1566.599,    3275
1566.689,    3274
1566.779,    3272
1566.870,    3271
1566.960,    3271
1567.051,    3265
1567.142,    3259
1567.231,    3267
1567.321,    3289
1567.412,    3272
1567.501,    3284
1567.591,    3257
1567.682,    3289
1567.772,    3270
1567.862,    3273
1567.952,    3258
1568.042,    3281
1568.132,    3271
1568.222,    3272
1568.312,    3266
1568.402,    3320
1568.491,    3270
1568.581,    3296
1568.670,    3275
1568.759,    3292
1568.850,    3298
1568.939,    3303
1569.029,    3305
1569.118,    3297
1569.207,    3267
