Open Device Successfully!
Device Count: 1
Device Index: 0
S/N: F1480723
Pixel Count: 512
HW Version: 10000006
FW Version: 10000020
DLL Version: 21502063
Integration Time: 30 us
Line Rate: 5000 Hz
Load Calibration Data Successfully
Pixel,  Wavelength(nm)
1552.452,    3352
1552.549,    3331
1552.645,    3333
1552.740,    3310
1552.837,    3340
1552.933,    3317
1553.029,    3350
1553.124,    3333
1553.218,    3352
1553.314,    3328
1553.410,    3322
1553.504,    3318
1553.600,    3315
1553.696,    3315
1553.790,    3311
1553.886,    3302
1553.982,    3320
1554.077,    3303
1554.173,    3309
1554.267,    3314
1554.362,    3313
1554.459,    3292
1554.553,    3300
1554.648,    3298
1554.744,    3278
1554.838,    3276
1554.933,    3292
1555.029,    3278
1555.122,    3276
1555.218,    3272
1555.313,    3277
1555.406,    3266
1555.501,    3287
1555.597,    3264
1555.691,    3275
1555.787,    3263
1555.881,    3271
1555.976,    3262
1556.072,    3250
1556.164,    3261
1556.259,    3246
1556.354,    3265
1556.447,    3272
1556.541,    3272
1556.636,    3245
1556.729,    3252
1556.824,    3246
1556.919,    3252
1557.012,    3271
1557.107,    3246
1557.201,    3278
1557.294,    3275
1557.390,    3258
1557.484,    3261
1557.577,    3259
1557.672,    3269
1557.764,    3272
1557.859,    3260
1557.954,    3271
1558.046,    3269
1558.140,    3269
1558.235,    3273
1558.327,    3280
1558.420,    3257
1558.515,    3267
1558.608,    3288
1558.702,    3246
1558.796,    3245
1558.889,    3243
1558.983,    3245
1559.077,    3259
1559.170,    3259
1559.263,    3262
1559.356,    3275
1559.448,    3276
1559.542,    3256
1559.635,    3271
1559.728,    3269
1559.822,    3264
1559.914,    3264
1560.008,    3272
1560.102,    3252
1560.194,    3277
1560.287,    3271
1560.380,    3282
1560.473,    3280
1560.566,    3280
1560.659,    3265
1560.750,    3282
1560.844,    3270
1560.937,    3294
1561.029,    3273
1561.122,    3278
1561.215,    3300
1561.306,    3301
1561.399,    3284
1561.491,    3323
1561.584,    3309
1561.677,    3303
1561.769,    3324
1561.861,    3319
1561.954,    3308
1562.047,    3322
1562.139,    3290
1562.231,    3311
1562.323,    3296
1562.415,    3276
1562.507,    3282
1562.599,    3304
1562.691,    3297
1562.783,    3286
1562.876,    3295
1562.967,    3299
1563.060,    3289
1563.152,    3310
1563.243,    3277
1563.334,    3300
1563.426,    3273
1563.518,    3263
1563.609,    3300
1563.701,    3298
1563.793,    3302
1563.885,    3275
1563.976,    3267
1564.067,    3280
1564.159,    3291
1564.251,    3268
1564.341,    3276
1564.433,    3298
1564.525,    3279
1564.616,    3278
1564.707,    3282
1564.799,    3280
1564.890,    3263
1564.982,    3258
1565.072,    3256
1565.163,    3269
1565.255,    3257
1565.345,    3249
1565.436,    3248
1565.527,    3268
1565.618,    3269
1565.708,    3244
1565.800,    3257
1565.890,    3277
1565.981,    3241
1566.073,    3238
1566.163,    3243
1566.253,    3271
1566.344,    3243
1566.434,    3263
1566.524,    3255
1566.616,    3269
1566.706,    3270
1566.796,    3275
1566.888,    3264
1566.977,    3282
1567.068,    3250
1567.159,    3258
1567.248,    3267
1567.338,    3263
1567.429,    3272
